ID,species,Longitude,Latitude,year,month
3357,TriticumAestivum,9.107688,52.032713,1985,7
3358,TriticumAestivum,1.675996,50.51222,2002,11
3359,TriticumAestivum,4.43338,51.18906,2000,10
3360,TriticumAestivum,6.879057,51.396002,1983,11
3361,TriticumAestivum,11.389606,54.001272,2011,1
3362,TriticumAestivum,4.850284,46.371214,2020,6
3363,TriticumAestivum,13.754356,50.973251,1989,3
3364,TriticumAestivum,7.929186,48.457159,1982,5
3365,TriticumAestivum,13.273597,49.73663,1984,3
3366,TriticumAestivum,6.563381,51.199422,2000,10
3367,TriticumAestivum,7.876769,51.750309,2004,10
3368,TriticumAestivum,11.222331,54.469185,1991,12
3369,TriticumAestivum,11.607101,45.537151,1997,1
3370,TriticumAestivum,-2.253087,55.645959,2018,5
3371,TriticumAestivum,8.655485,50.248433,2010,11
3372,TriticumAestivum,-0.404648,51.960413,2019,7
3373,TriticumAestivum,7.662503,47.599754,1999,11
3374,TriticumAestivum,14.328943,50.158847,1994,7
3375,TriticumAestivum,-0.916363,45.591383,1988,8
3376,TriticumAestivum,7.314134,51.931108,1991,9
3377,TriticumAestivum,3.772568,50.846352,1982,1
3378,TriticumAestivum,20.367948,49.977503,2020,4
3379,TriticumAestivum,1.306333,48.471847,2010,7
3380,TriticumAestivum,14.367909,52.519753,2002,2
3381,TriticumAestivum,5.381338,51.920087,2014,4
3382,TriticumAestivum,8.370773,49.725574,1999,10
3383,TriticumAestivum,-1.492605,53.440519,2018,2
3384,TriticumAestivum,7.929063,47.274072,2015,8
3385,TriticumAestivum,5.957675,51.83602,1989,2
3386,TriticumAestivum,10.554396,55.942746,2008,10
3387,TriticumAestivum,9.601668,54.564159,2000,10
3388,TriticumAestivum,11.248075,49.904637,1996,11
3389,TriticumAestivum,11.191951,48.424271,1982,2
3390,TriticumAestivum,-6.416591,53.712594,1998,11
3391,TriticumAestivum,6.686552,51.277495,2013,5
3392,TriticumAestivum,16.47656,60.50762,2017,12
3393,TriticumAestivum,4.983245,47.343134,1991,10
3394,TriticumAestivum,8.873774,48.276127,2007,8
3395,TriticumAestivum,-2.045612,47.11728,1984,3
3396,TriticumAestivum,6.718033,51.050614,2004,1
3397,TriticumAestivum,12.259102,52.919738,1980,6
3398,TriticumAestivum,7.148664,49.235241,2020,9
3399,TriticumAestivum,0.582689,46.04264,2006,11
3400,TriticumAestivum,42.18333333,38.45,1980,3
3401,TriticumAestivum,8.412737,47.288663,1995,11
3402,TriticumAestivum,18.02934,48.279063,2016,1
3403,TriticumAestivum,11.43,48.64,2006,11
3404,TriticumAestivum,9.054344,49.079252,1998,9
3405,TriticumAestivum,15.09064,48.544556,2001,8
3406,TriticumAestivum,-2.712921,56.217932,2018,6
3407,TriticumAestivum,9.278513,47.758823,1983,9
3408,TriticumAestivum,-0.905317,50.842707,1984,8
3409,TriticumAestivum,8.073825,50.276166,2012,2
3410,TriticumAestivum,10.899419,49.428878,1984,7
3411,TriticumAestivum,2.593174,48.704049,2001,3
3412,TriticumAestivum,-0.54791,53.882051,2004,5
3413,TriticumAestivum,11.431837,52.89882,1991,2
3414,TriticumAestivum,12.003041,50.959428,1994,10
3415,TriticumAestivum,2.170179,49.252947,2017,2
3416,TriticumAestivum,6.113312,50.873361,2015,3
3417,TriticumAestivum,7.641203,46.684383,2004,5
3418,TriticumAestivum,15.020847,50.174487,1985,8
3419,TriticumAestivum,12.333767,47.865963,1993,1
3420,TriticumAestivum,35.697717,45.223822,1998,4
3421,TriticumAestivum,9.916446,51.763274,1989,6
3422,TriticumAestivum,0.881667,49.1525,1991,1
3423,TriticumAestivum,12.376734,51.508317,2004,6
3424,TriticumAestivum,6.437452,46.491776,1990,6
3425,TriticumAestivum,13.460247,52.419793,1992,9
3426,TriticumAestivum,24728,56.55846,2014,2
3427,TriticumAestivum,8.94689,45.524565,2005,12
3428,TriticumAestivum,-2.168054,47.769657,1998,11
3429,TriticumAestivum,7.206063,50.569721,1986,7
3430,TriticumAestivum,4.475295,50.706117,1985,11
3431,TriticumAestivum,-1.037119,46.807413,1996,3
3432,TriticumAestivum,4.54328,50.07763,1998,10
3433,TriticumAestivum,5.476235,46.666151,2006,1
3434,TriticumAestivum,13.373349,51.14146,1986,1
3435,TriticumAestivum,6.494909,46.561773,1986,5
3436,TriticumAestivum,5.812379,49.873428,2017,8
3437,TriticumAestivum,8.885637,48.631971,1999,9
3438,TriticumAestivum,7.557549,47.53029,2007,8
3439,TriticumAestivum,10.310292,51.378735,1985,2
3440,TriticumAestivum,13.735611,50.292977,2003,10
3441,TriticumAestivum,5.625434,52.097835,2001,1
3442,TriticumAestivum,8.759429,52.944029,2019,1
3443,TriticumAestivum,2.442013,47.651621,2006,7
3444,TriticumAestivum,16.76189,57.56809,2010,1
3445,TriticumAestivum,17.9968,47.8818,1996,5
3446,TriticumAestivum,8.603047,47.358443,1980,2
3447,TriticumAestivum,9.116945,52.16732,1999,10
3448,TriticumAestivum,-2.311433,48.611532,2020,10
3449,TriticumAestivum,-1.22,52.62,1986,2
3450,TriticumAestivum,-1.458293,52.810894,1995,11
3451,TriticumAestivum,5.929492,53.352633,2002,3
3452,TriticumAestivum,8.459963,47.258536,1999,5
3453,TriticumAestivum,5.638553,45.376358,2018,9
3454,TriticumAestivum,5.006319,50.215881,2015,12
3455,TriticumAestivum,5.932373,50.854252,2013,12
3456,TriticumAestivum,11.072265,51.765031,1986,10
3457,TriticumAestivum,16.396939,47.817878,2013,3
3458,TriticumAestivum,8.633602,47.464505,1998,5
3459,TriticumAestivum,12.05456,57.64614,1986,9
3460,TriticumAestivum,11.758625,45.359548,2001,5
3461,TriticumAestivum,4.923507,50.770805,2017,6
3462,TriticumAestivum,8.836688,49.804665,2009,4
3463,TriticumAestivum,9.203889,48.6975,2011,6
3464,TriticumAestivum,8.672533,50.427376,2008,7
3465,TriticumAestivum,6.116135,46.155058,1986,8
3466,TriticumAestivum,11.938227,48.84951,1997,1
3467,TriticumAestivum,6.742016,51.292232,2002,5
3468,TriticumAestivum,9.466684,50.620731,1985,12
3469,TriticumAestivum,5.61518,50.88103,2015,9
3470,TriticumAestivum,9.476301,50.613945,2005,2
3471,TriticumAestivum,9.439406,51.639821,2006,4
3472,TriticumAestivum,13.601095,54.570617,1982,9
3473,TriticumAestivum,8.202289,49.605089,2018,4
3474,TriticumAestivum,5.562167,50.358471,2004,12
3475,TriticumAestivum,7.253053,51.128385,2019,2
3476,TriticumAestivum,16.52571,59.70325,2010,6
3477,TriticumAestivum,35.6667,30.6167,1988,3
3478,TriticumAestivum,0.48555,49.730076,2014,4
3479,TriticumAestivum,7.445793,46.88885,1986,7
3480,TriticumAestivum,14.28512,49.38334,2013,7
3481,TriticumAestivum,8.352069,47.357684,2019,12
3482,TriticumAestivum,5.761562,53.277418,2005,10
3483,TriticumAestivum,26.160773,50.583037,1997,10
3484,TriticumAestivum,3.76766,51.10969,1996,11
3485,TriticumAestivum,5.095678,47.343193,1983,1
3486,TriticumAestivum,-1.397502,54.604958,1982,12
3487,TriticumAestivum,0.947883,49.903198,2011,9
3488,TriticumAestivum,13.464689,51.00971,1990,3
3489,TriticumAestivum,8.223657,47.388692,1989,10
3490,TriticumAestivum,-0.574081,49.330183,1999,8
3491,TriticumAestivum,27.219321,53.804991,2019,4
3492,TriticumAestivum,0.830833,49.886667,2006,8
3493,TriticumAestivum,7.876285,52.211861,2014,5
3494,TriticumAestivum,0.7655,51.836999,1993,6
3495,TriticumAestivum,7.972667,51.129639,2018,4
3496,TriticumAestivum,8.126264,47.082082,2017,8
3497,TriticumAestivum,8.908616,49.053862,1989,2
3498,TriticumAestivum,2.443748,48.512889,2002,1
3499,TriticumAestivum,8.58256,49.507964,2006,3
3500,TriticumAestivum,0.34824,51.2483,1986,10
3501,TriticumAestivum,9.038882,48.832544,2013,2
3502,TriticumAestivum,3.93707,48.02658,1986,7
3503,TriticumAestivum,9.184526,48.688249,2018,1
3504,TriticumAestivum,7.699189,51.497961,1997,12
3505,TriticumAestivum,0.242973,51.960219,2020,9
3506,TriticumAestivum,8.259593,52.694852,2006,1
3507,TriticumAestivum,7.013889,51.340278,1983,11
3508,TriticumAestivum,8.047803,50.396599,2000,5
3509,TriticumAestivum,9.379808,52.422151,1995,9
3510,TriticumAestivum,7.60446,45.0441,1997,9
3511,TriticumAestivum,-1.630389,42.747497,1985,12
3512,TriticumAestivum,16.85968,47.23372,1994,4
3513,TriticumAestivum,8.811655,50.181535,2019,5
3514,TriticumAestivum,8.899341,50.215339,1999,1
3515,TriticumAestivum,16.331886,48.101293,2010,11
3516,TriticumAestivum,18.773966,50.220637,2008,2
3517,TriticumAestivum,14.304205,48.268688,2010,8
3518,TriticumAestivum,17.66082,59.88958,1992,6
3519,TriticumAestivum,3.783432,48.864161,2010,8
3520,TriticumAestivum,22.555278,56.220556,1997,6
3521,TriticumAestivum,-0.236448,51.95408,2018,7
3522,TriticumAestivum,6.922935,51.279425,2014,7
3523,TriticumAestivum,-6.416185,53.71648,1994,1
3524,TriticumAestivum,1.54288,48875,2019,12
3525,TriticumAestivum,7.803994,48.025163,1988,11
3526,TriticumAestivum,7.250105,50.796659,1983,12
3527,TriticumAestivum,18.19447,45.774764,2019,9
3528,TriticumAestivum,7.316362,47.104865,1992,1
3529,TriticumAestivum,-3.149924,55.929842,1982,2
3530,TriticumAestivum,13.326034,54.639809,2006,9
3531,TriticumAestivum,0.096185,45.51458,2004,10
3532,TriticumAestivum,30.411969,54.530012,1985,7
3533,TriticumAestivum,9.700293,55.261986,1980,5
3534,TriticumAestivum,3.02675,50.20532,2009,12
3535,TriticumAestivum,1.100039,47.825939,2003,9
3536,TriticumAestivum,5.2008,45.83858,2020,1
3537,TriticumAestivum,7.448038,51.940758,1997,5
3538,TriticumAestivum,15.727506,48.823242,1994,10
3539,TriticumAestivum,2.097078,48.690098,2004,8
3540,TriticumAestivum,9.035332,48.842267,1983,10
3541,TriticumAestivum,7.554318,49.198238,1993,10
3542,TriticumAestivum,6.542105,49.784644,2000,1
3543,TriticumAestivum,9.18724,51.04434,1982,7
3544,TriticumAestivum,-1.417304,47.272941,1999,4
3545,TriticumAestivum,6.08654,50.813529,1998,3
3546,TriticumAestivum,4.274306,51.136071,1991,12
3547,TriticumAestivum,40.595488,55.442289,2015,10
3548,TriticumAestivum,-1.514808,55.057341,2014,10
3549,TriticumAestivum,20.45622,50.24623,2010,2
3550,TriticumAestivum,13.09805,55.81364,2004,4
3551,TriticumAestivum,4.638661,49.749588,1982,12
3552,TriticumAestivum,-0.822773,48.308683,1982,4
3553,TriticumAestivum,4.971172,45.659908,1983,6
3554,TriticumAestivum,12.78,48.71,1983,2
3555,TriticumAestivum,-1.760862,51.351883,1983,9
3556,TriticumAestivum,10.06,49.725278,1983,12
3557,TriticumAestivum,11.511788,48.766868,1981,9
3558,TriticumAestivum,14.85,50.066667,1987,9
3559,TriticumAestivum,1.46971,48.831652,1996,8
3560,TriticumAestivum,7.528997,47.497283,1996,3
3561,TriticumAestivum,8.755833,50.785278,1985,1
3562,TriticumAestivum,4.10382,45.56184,1982,3
3563,TriticumAestivum,16.80809,59.0806,1981,10
3564,TriticumAestivum,5.536878,48.832508,2019,1
3565,TriticumAestivum,8.65174,50.82366,1984,12
3566,TriticumAestivum,7.623966,48.491023,1998,11
3567,TriticumAestivum,7.495288,46.983978,1996,6
3568,TriticumAestivum,9.913904,48.841029,2010,12
3569,TriticumAestivum,5.021283,45.250964,2015,10
3570,TriticumAestivum,3.939816,49.835398,2004,11
3571,TriticumAestivum,7.32978,47.144895,2008,10
3572,TriticumAestivum,9.562789,55.383367,2011,3
3573,TriticumAestivum,6.993844,51.275882,2000,7
3574,TriticumAestivum,8.424495,48.05825,1980,2
3575,TriticumAestivum,-2.794696,53.651803,2004,3
3576,TriticumAestivum,4.51331,51.01075,2010,6
3577,TriticumAestivum,6.923218,51.236561,1985,2
3578,TriticumAestivum,8.914287,49.850602,1989,8
3579,TriticumAestivum,3.443867,46.216128,2002,6
3580,TriticumAestivum,11.309893,63.901327,1994,12
3581,TriticumAestivum,4.448867,49.777227,2001,7
3582,TriticumAestivum,7.532778,47.527778,2003,2
3583,TriticumAestivum,5.754071,52.246676,1990,1
3584,TriticumAestivum,9.59398,46.346354,1980,9
3585,TriticumAestivum,8.946422,48.668247,1999,10
3586,TriticumAestivum,7.520254,47.228132,2001,1
3587,TriticumAestivum,16.163928,47.86397,1984,9
3588,TriticumAestivum,-1.992106,51.031114,2008,4
3589,TriticumAestivum,0.765402,44.002364,2017,12
3590,TriticumAestivum,-2.8426,53.211497,2013,11
3591,TriticumAestivum,2.848478,49.292709,1989,2
3592,TriticumAestivum,7.557791,51.959995,1984,12
3593,TriticumAestivum,11.82669,51.44642,2001,7
3594,TriticumAestivum,20.412739,54.859757,2013,11
3595,TriticumAestivum,-2.937684,53.217026,1994,3
3596,TriticumAestivum,1.515933,47.10018,2007,2
3597,TriticumAestivum,8.918101,48.535714,1987,8
3598,TriticumAestivum,6.08546,51.382783,2008,5
3599,TriticumAestivum,9.34461,47.544346,1990,3
3600,TriticumAestivum,9.858814,51.35237,2008,11
3601,TriticumAestivum,2.193643,49.101649,1983,7
3602,TriticumAestivum,2.370976,41.643482,2009,8
3603,TriticumAestivum,2.860816,48.504791,2007,5
3604,TriticumAestivum,5.151643,50.564767,2012,12
3605,TriticumAestivum,11.072334,47.940516,2002,10
3606,TriticumAestivum,11.56,50.04,1981,6
3607,TriticumAestivum,5.01449,51.33061,2017,5
3608,TriticumAestivum,36.518723,49.601841,1989,12
3609,TriticumAestivum,4.431796,50.685312,1980,12
3610,TriticumAestivum,6.413585,51.211174,1984,12
3611,TriticumAestivum,10.239085,57.182752,2010,10
3612,TriticumAestivum,0.041632,46.43887,2004,2
3613,TriticumAestivum,8.4,47.9,1986,1
3614,TriticumAestivum,1.898349,46.65921,2016,6
3615,TriticumAestivum,8.805304,50.313539,1992,11
3616,TriticumAestivum,16.548777,48.845958,1985,1
3617,TriticumAestivum,7.128289,46.802982,1984,6
3618,TriticumAestivum,-1.75084,52.116535,1985,2
3619,TriticumAestivum,5.45037,44.66462,2016,12
3620,TriticumAestivum,0.238965,45.25069,2003,10
3621,TriticumAestivum,1.622173,47.793782,2008,5
3622,TriticumAestivum,16.54622,49.117237,1984,2
3623,TriticumAestivum,8.481944,47.966667,2019,8
3624,TriticumAestivum,1.233483,49.201075,1995,1
3625,TriticumAestivum,42.2783,38.7025,2007,4
3626,TriticumAestivum,3.276089,48.508985,2006,11
3627,TriticumAestivum,0.047337,51.340104,1996,6
3628,TriticumAestivum,9.011819,49.916933,2007,6
3629,TriticumAestivum,5.64953,53.273743,1983,4
3630,TriticumAestivum,9.451308,47.71209,1997,2
3631,TriticumAestivum,-0.247052,52.010095,1995,2
3632,TriticumAestivum,8.834404,48.598524,2004,4
3633,TriticumAestivum,2.389257,50.587465,1984,4
3634,TriticumAestivum,6.639473,51.424164,1994,12
3635,TriticumAestivum,9.219041,45.37379,2015,9
3636,TriticumAestivum,2.604654,48.648669,1990,5
3637,TriticumAestivum,11.346922,47.253834,2007,2
3638,TriticumAestivum,0.912292,41.619762,2014,8
3639,TriticumAestivum,13.074647,54.347265,2018,9
3640,TriticumAestivum,15.194523,50.402561,1987,9
3641,TriticumAestivum,8.830518,52.269382,1992,9
3642,TriticumAestivum,8.969501,48.98946,1992,12
3643,TriticumAestivum,16.05121,58.5862,2002,2
3644,TriticumAestivum,5.929643,50.817894,2020,1
3645,TriticumAestivum,9.76799,48.066042,1998,3
3646,TriticumAestivum,-0.310262,51.667457,1985,12
3647,TriticumAestivum,4.191303,49.097954,1984,12
3648,TriticumAestivum,10.08991,45.46832,2020,11
3649,TriticumAestivum,11.61091,52.251355,1982,3
3650,TriticumAestivum,9.554065,48.781489,1995,10
3651,TriticumAestivum,7.194892,50.74493,2020,12
3652,TriticumAestivum,22.4758,47.1542,2011,4
3653,TriticumAestivum,7.124907,50.6295,1994,8
3654,TriticumAestivum,5.961874,47.373564,1981,7
3655,TriticumAestivum,11.58,48.16,2015,1
3656,TriticumAestivum,8.735283,51.628104,2000,11
3657,TriticumAestivum,6.849617,50.734188,1986,5
3658,TriticumAestivum,7.218565,47.081479,2000,2
3659,TriticumAestivum,6.541667,51.128611,1989,4
3660,TriticumAestivum,17.617879,49.214479,1984,11
3661,TriticumAestivum,16.41919,58.9806,1984,2
3662,TriticumAestivum,11.667479,48.169747,1990,2
3663,TriticumAestivum,11.148875,46.011917,2002,10
3664,TriticumAestivum,37.4,37.5167,1996,2
3665,TriticumAestivum,8.908486,46.173141,1991,3
3666,TriticumAestivum,18.71552,59.88354,2000,3
3667,TriticumAestivum,13.44631,55.43717,2008,10
3668,TriticumAestivum,9.192397,51.81777,1980,2
3669,TriticumAestivum,11.306776,49.171708,1989,9
3670,TriticumAestivum,0.481342,49.803636,2012,8
3671,TriticumAestivum,10.960423,48.346622,1993,12
3672,TriticumAestivum,11.12,48.37,2013,6
3673,TriticumAestivum,4.8318,51.08739,1999,7
3674,TriticumAestivum,2.11487,42.59169,2016,11
3675,TriticumAestivum,8.61875,47.301729,2017,7
3676,TriticumAestivum,36.013534,49.893009,1983,4
3677,TriticumAestivum,9.40805,49.302559,2001,8
3678,TriticumAestivum,10.193845,55.360694,1987,12
3679,TriticumAestivum,8.194657,52.221117,1991,12
3680,TriticumAestivum,9.79105,44.960775,2003,10
3681,TriticumAestivum,8.725405,49.202154,2000,2
3682,TriticumAestivum,9.938285,53.661479,1993,8
3683,TriticumAestivum,7.207608,50.870705,1982,11
3684,TriticumAestivum,-2.403968,53.082159,2015,1
3685,TriticumAestivum,8.594567,52.055446,2001,7
3686,TriticumAestivum,-2.626826,42.685153,2015,1
3687,TriticumAestivum,43.21974,54.64327,1997,11
3688,TriticumAestivum,11.568497,48.019266,2002,12
3689,TriticumAestivum,6.881115,51.125104,1995,11
3690,TriticumAestivum,4.5725,50.339167,2009,1
3691,TriticumAestivum,3.27048,51.34337,2000,6
3692,TriticumAestivum,12.93452,55.79602,1981,8
3693,TriticumAestivum,2.004261,47.913792,2018,1
3694,TriticumAestivum,9.234234,48.557604,2003,8
3695,TriticumAestivum,7.955707,48.456478,2006,2
3696,TriticumAestivum,9.428999,45.567594,2013,6
3697,TriticumAestivum,11.115057,44.430662,1983,12
3698,TriticumAestivum,10.938136,54.139635,1998,10
3699,TriticumAestivum,12.575673,51.311233,1981,12
3700,TriticumAestivum,9.028144,48.623198,1989,4
3701,TriticumAestivum,-0.194957,52.045563,2002,4
3702,TriticumAestivum,9.19204,49.095985,2001,1
3703,TriticumAestivum,5.331642,46.236418,1987,9
3704,TriticumAestivum,-3.00085,43.292903,2017,5
3705,TriticumAestivum,15.174708,37.968185,1999,2
3706,TriticumAestivum,21.049514,55.35633,2005,12
3707,TriticumAestivum,33.32833333,41.24222222,1998,1
3708,TriticumAestivum,11.509577,49.903269,2007,11
3709,TriticumAestivum,11.746877,49.791148,2008,2
3710,TriticumAestivum,-1.252688,52.963905,1990,12
3711,TriticumAestivum,11.232317,49.660337,2001,10
3712,TriticumAestivum,4.948068,45.853623,1988,12
3713,TriticumAestivum,9.7873,50.77743,2005,3
3714,TriticumAestivum,11.165794,49.695861,1995,6
3715,TriticumAestivum,6.838794,46.985595,1996,3
3716,TriticumAestivum,6.722019,53.020486,2011,5
3717,TriticumAestivum,4.864267,50.942298,2008,4
3718,TriticumAestivum,1.5749,48.549346,1991,4
3719,TriticumAestivum,16.89996,59.54278,2006,10
3720,TriticumAestivum,10.772563,54.289752,2010,9
3721,TriticumAestivum,8.467166,51.729868,2002,1
3722,TriticumAestivum,-2.04486,51.170182,2007,8
3723,TriticumAestivum,7.026848,51.208915,2000,3
3724,TriticumAestivum,-1.086294,45.836798,1994,3
3725,TriticumAestivum,0.20861,48.96336,1986,9
3726,TriticumAestivum,10.033252,48.414489,1987,1
3727,TriticumAestivum,8.616572,50.541658,2004,8
3728,TriticumAestivum,1.700806,48.945415,2007,8
3729,TriticumAestivum,1.29993,49.338772,2002,2
3730,TriticumAestivum,11.506955,49.271245,2010,12
3731,TriticumAestivum,3.06559,51.29149,1999,12
3732,TriticumAestivum,16.87443,59.16884,2000,8
3733,TriticumAestivum,4.938683,45.494226,1983,3
3734,TriticumAestivum,6.672472,51.226085,1996,9
3735,TriticumAestivum,12.228091,49.03319,1987,4
3736,TriticumAestivum,20.83392,50.28329,2009,10
3737,TriticumAestivum,1.10446,52.422474,1984,10
3738,TriticumAestivum,10.651944,53.217778,1989,12
3739,TriticumAestivum,8.643944,47.467949,2001,3
3740,TriticumAestivum,10.71831,48.818636,2009,4
3741,TriticumAestivum,1.874768,48.580701,2001,9
3742,TriticumAestivum,14.37096,50.122349,2007,3
3743,TriticumAestivum,12.111622,50.890831,2003,12
3744,TriticumAestivum,1.825016,48.793433,2004,9
3745,TriticumAestivum,7.393727,51.033398,1995,12
3746,TriticumAestivum,-1.841118,42.662846,1985,2
3747,TriticumAestivum,13195,55.49721,2000,12
3748,TriticumAestivum,8.847304,54.031471,1986,1
3749,TriticumAestivum,10.641094,47.93116,1991,1
3750,TriticumAestivum,6.986662,51.199516,1993,5
3751,TriticumAestivum,8.467383,49.568004,2016,9
3752,TriticumAestivum,11.116803,54.426009,2007,5
3753,TriticumAestivum,7.98841,49.851408,1990,7
3754,TriticumAestivum,0.126526,46.93988,2019,10
3755,TriticumAestivum,0.459175,47.61599,2004,8
3756,TriticumAestivum,1.222292,43.557104,1993,11
3757,TriticumAestivum,9.400051,53.836517,2020,4
3758,TriticumAestivum,13.133196,48.973807,2014,4
3759,TriticumAestivum,5.19273,47.37954,2013,2
3760,TriticumAestivum,13.188926,52.855311,1994,4
3761,TriticumAestivum,15.588193,50.433357,1986,6
3762,TriticumAestivum,6.0299,46.13326,1994,1
3763,TriticumAestivum,16.331755,48.103846,1992,3
3764,TriticumAestivum,11.428348,48.737042,1999,1
3765,TriticumAestivum,8.445181,52.222848,2011,7
3766,TriticumAestivum,7.528556,47.545559,1987,7
3767,TriticumAestivum,8.370664,47.367699,2008,8
3768,TriticumAestivum,11.464969,52.190601,2015,7
3769,TriticumAestivum,5.831144,50.802931,2016,12
3770,TriticumAestivum,3.862327,50.853048,2010,6
3771,TriticumAestivum,7.709167,51.433611,1993,5
3772,TriticumAestivum,7.671887,51.91465,2020,2
3773,TriticumAestivum,25.01568,56.35999,2019,9
3774,TriticumAestivum,5.903892,50.837455,2019,7
3775,TriticumAestivum,2.41337,49.28097,1985,11
3776,TriticumAestivum,-1.835146,52.517239,2009,11
3777,TriticumAestivum,6.1075,51.1175,2020,8
3778,TriticumAestivum,9.117565,51.134475,1984,3
